kode_wilayah,wilayah,judul_data,tahun,nilai
1310,Solok Selatan,Pengeluaran Konsumsi Rumah Tangga,2012,1715.99
3518,Nganjuk,Pembentukan Modal Tetap Bruto,2016,5912.25
5205,Dompu,Pembentukan Modal Tetap Bruto,2013,1567.3
1112,Aceh Barat Daya,Perubahan Inventori,2024,5.8
7105,Minahasa Selatan,Pengeluaran Konsumsi LNPRT,2012,149.19
1502,Merangin,Pengeluaran Konsumsi Pemerintah,2016,1006.4
9419,Sarmi,Pengeluaran Konsumsi Pemerintah,2020,1022.94
3310,Klaten,Pengeluaran Konsumsi LNPRT,2017,541.69
6208,Seruyan,Pengeluaran Konsumsi Pemerintah,2017,686.68
5202,Lombok Tengah,Net Ekspor,2020,-6615.68
3521,Ngawi,PDRB,2015,14994.5
3202,Sukabumi,Pengeluaran Konsumsi Pemerintah,2012,2343.19
3520,Magetan,Perubahan Inventori,2018,78.74
3210,Majalengka,Net Ekspor,2013,-4706.56
3217,Bandung Barat,PDRB,2019,47180.08
9203,Sorong Selatan,Pembentukan Modal Tetap Bruto,2015,509.72
6503,Tana Tidung,Pengeluaran Konsumsi LNPRT,2024,118.03
6474,Kota Bontang,Perubahan Inventori,2022,12.61
5205,Dompu,Net Ekspor,2015,-2401.44
5304,Timor Tengah Selatan,Net Ekspor,2011,-1312.95
3206,Tasikmalaya,Pembentukan Modal Tetap Bruto,2015,5576.32
5271,Kota Mataram,Pengeluaran Konsumsi LNPRT,2016,197.98
9501,Merauke,Pembentukan Modal Tetap Bruto,2024,5760.54
1571,Kota Jambi,Net Ekspor,2019,-1040.07
1571,Kota Jambi,Pengeluaran Konsumsi Pemerintah,2015,5000.77
9706,Yalimo,Pengeluaran Konsumsi LNPRT,2014,5.8
5171,Kota Denpasar,PDRB,2010,20309.17
3371,Kota Magelang,Perubahan Inventori,2024,97.34
7603,Mamasa,PDRB,2014,1932.28
1222,Labuhan Batu Selatan,Net Ekspor,2022,8804.35
3303,Purbalingga,Pembentukan Modal Tetap Bruto,2017,4339.16
7315,Pinrang,Pembentukan Modal Tetap Bruto,2012,2972.9
7403,Konawe,Pengeluaran Konsumsi Pemerintah,2017,1374.1
7305,Takalar,Perubahan Inventori,2024,10.88
1305,Tanah Datar,Pengeluaran Konsumsi Rumah Tangga,2010,3489.86
1813,Pesisir Barat,Pembentukan Modal Tetap Bruto,2011,0.0
6409,Penajam Paser Utara,Perubahan Inventori,2016,28.3
1173,Kota Langsa,PDRB,2016,4217.2
5306,Belu,Pengeluaran Konsumsi LNPRT,2019,90.01
3404,Sleman,Pengeluaran Konsumsi Pemerintah,2010,2881.37
3206,Tasikmalaya,Net Ekspor,2018,-7183.41
3375,Kota Pekalongan,Net Ekspor,2024,-2149.59
1904,Bangka Tengah,Pembentukan Modal Tetap Bruto,2021,2692.34
9702,Jayawijaya,Pengeluaran Konsumsi Rumah Tangga,2020,7396.49
3601,Pandeglang,Pengeluaran Konsumsi Pemerintah,2012,1440.38
8109,Buru Selatan,Pengeluaran Konsumsi Pemerintah,2010,355.57
3510,Banyuwangi,Perubahan Inventori,2023,287.97
3208,Kuningan,Pengeluaran Konsumsi Rumah Tangga,2020,21054.34
1204,Tapanuli Tengah,PDRB,2011,6199.33
7310,Barru,Pembentukan Modal Tetap Bruto,2020,3538.74
1471,Kota Pekanbaru,PDRB,2013,60492.46
3173,Kota Jakarta Pusat,Pengeluaran Konsumsi Pemerintah,2014,114510.26
3302,Banyumas,Perubahan Inventori,2015,336.36
3272,Kota Sukabumi,Pengeluaran Konsumsi LNPRT,2015,372.55
1607,Banyu Asin,Pengeluaran Konsumsi Pemerintah,2020,2034.52
7206,Toli-Toli,Pembentukan Modal Tetap Bruto,2021,2932.37
1674,Kota Lubuklinggau,Pembentukan Modal Tetap Bruto,2024,3517.44
8272,Kota Tidore Kepulauan,Pembentukan Modal Tetap Bruto,2024,918.7
6207,Lamandau,Pengeluaran Konsumsi Rumah Tangga,2020,1876.64
6311,Balangan,Perubahan Inventori,2011,-174.71
3216,Bekasi,Net Ekspor,2022,136262.84
3276,Kota Depok,Net Ekspor,2022,-67586.11
3311,Sukoharjo,Net Ekspor,2014,-1605.72
1602,Ogan Komering Ilir,Pengeluaran Konsumsi LNPRT,2019,470.92
6210,Pulang Pisau,Pengeluaran Konsumsi Rumah Tangga,2019,2658.93
1206,Toba Samosir,Perubahan Inventori,2016,82.73
6103,Landak,Pembentukan Modal Tetap Bruto,2016,2312.61
7210,Sigi,Pengeluaran Konsumsi Pemerintah,2014,922.24
2105,Kepulauan Anambas,Perubahan Inventori,2011,-55.98
6571,Kota Tarakan,Net Ekspor,2016,11060.69
1813,Pesisir Barat,PDRB,2013,2595.45
1803,Lampung Selatan,PDRB,2021,46090.82
7318,Tana Toraja,Pengeluaran Konsumsi Rumah Tangga,2022,5281.89
3376,Kota Tegal,Pengeluaran Konsumsi Rumah Tangga,2017,6934.8
9502,Boven Digoel,Net Ekspor,2013,-1377.51
1110,Bireuen,PDRB,2013,8878.33
3306,Purworejo,Pengeluaran Konsumsi Pemerintah,2010,980.79
5319,Manggarai Timur,Net Ekspor,2018,-1590.45
1612,Penukal Abab Lematang Ilir,Pembentukan Modal Tetap Bruto,2023,2638.49
8109,Buru Selatan,PDRB,2011,607.38
5202,Lombok Tengah,Pengeluaran Konsumsi LNPRT,2011,81.23
1377,Kota Pariaman,PDRB,2010,2169.21
1601,Ogan Komering Ulu,Net Ekspor,2018,-3424.48
5310,Sikka,Net Ekspor,2021,-2520.43
3576,Kota Mojokerto,PDRB,2022,7637.02
3579,Kota Batu,Pengeluaran Konsumsi Rumah Tangga,2023,13680.58
7173,Kota Tomohon,Perubahan Inventori,2022,1.09
8272,Kota Tidore Kepulauan,Pengeluaran Konsumsi Rumah Tangga,2011,809.66
5316,Sumba Tengah,Perubahan Inventori,2017,14.0
1102,Aceh Singkil,Perubahan Inventori,2021,29.92
3528,Pamekasan,Pembentukan Modal Tetap Bruto,2022,5796.02
3328,Tegal,Pengeluaran Konsumsi Pemerintah,2015,1964.85
1375,Kota Bukittinggi,Perubahan Inventori,2015,4.82
1572,Kota Sungai Penuh,Pengeluaran Konsumsi Pemerintah,2010,228.29
8104,Buru,Perubahan Inventori,2016,13.89
3321,Demak,Pengeluaran Konsumsi LNPRT,2023,587.0
1406,Kampar,Pengeluaran Konsumsi LNPRT,2020,474.6
3508,Lumajang,Net Ekspor,2023,53.55
3175,Kota Jakarta Utara,Pengeluaran Konsumsi LNPRT,2015,8253.9
8109,Buru Selatan,PDRB,2022,1632.3
1604,Lahat,Pengeluaran Konsumsi Pemerintah,2018,2668.47
3529,Sumenep,Perubahan Inventori,2011,21.03
2103,Natuna,Pengeluaran Konsumsi Pemerintah,2016,1969.62
7212,Morowali Utara,Perubahan Inventori,2012,21.42
1105,Aceh Timur,Pengeluaran Konsumsi LNPRT,2012,182.49
3303,Purbalingga,Perubahan Inventori,2023,1036.88
9203,Sorong Selatan,Net Ekspor,2020,-503.94
6307,Hulu Sungai Tengah,Pengeluaran Konsumsi LNPRT,2013,64.62
1705,Seluma,Pengeluaran Konsumsi Pemerintah,2023,948.28
7326,Toraja Utara,Pengeluaran Konsumsi Rumah Tangga,2014,3026.02
5319,Manggarai Timur,PDRB,2021,3412.9
3212,Indramayu,Net Ekspor,2011,26154.38
3210,Majalengka,Pengeluaran Konsumsi LNPRT,2022,207.88
9501,Merauke,Pengeluaran Konsumsi Rumah Tangga,2017,8969.73
7313,Wajo,PDRB,2020,19773.05
5311,Ende,Pengeluaran Konsumsi LNPRT,2021,172.3
8271,Kota Ternate,Perubahan Inventori,2014,-109.35
3575,Kota Pasuruan,Pengeluaran Konsumsi Rumah Tangga,2018,5335.29
5272,Kota Bima,Perubahan Inventori,2019,20.67
1212,Deli Serdang,Pengeluaran Konsumsi Pemerintah,2016,3453.98
7411,Kolaka Timur,Pembentukan Modal Tetap Bruto,2021,1853.63
3320,Jepara,Net Ekspor,2011,-2985.73
7317,Luwu,Pengeluaran Konsumsi Pemerintah,2016,1207.35
3174,Kota Jakarta Barat,Perubahan Inventori,2015,2141.22
1807,Way Kanan,Net Ekspor,2023,-831.26
6109,Sekadau,Pembentukan Modal Tetap Bruto,2019,2034.23
5319,Manggarai Timur,Perubahan Inventori,2018,18.55
6305,Tapin,Perubahan Inventori,2024,-8.83
2105,Kepulauan Anambas,Pembentukan Modal Tetap Bruto,2023,3942.92
9606,Intan Jaya,Perubahan Inventori,2020,-8.64
6201,Kotawaringin Barat,Pengeluaran Konsumsi Rumah Tangga,2012,3544.46
9426,Waropen,Pembentukan Modal Tetap Bruto,2021,1062.15
1377,Kota Pariaman,Pengeluaran Konsumsi Rumah Tangga,2019,2700.13
1220,Padang Lawas Utara,Pengeluaran Konsumsi Rumah Tangga,2014,4546.65
9104,Teluk Bintuni,Pengeluaran Konsumsi Pemerintah,2017,1201.51
3515,Sidoarjo,Pembentukan Modal Tetap Bruto,2016,47498.34
7405,Konawe Selatan,Pengeluaran Konsumsi Rumah Tangga,2023,8707.95
1805,Lampung Tengah,Perubahan Inventori,2013,417.43
7410,Konawe Utara,Pengeluaran Konsumsi LNPRT,2023,71.02
1277,Kota Padangsidimpuan,Pengeluaran Konsumsi Rumah Tangga,2012,2277.39
3272,Kota Sukabumi,Pengeluaran Konsumsi Pemerintah,2022,1506.4
6571,Kota Tarakan,Pengeluaran Konsumsi Pemerintah,2012,1055.37
7408,Kolaka Utara,Pengeluaran Konsumsi Rumah Tangga,2020,4041.42
1310,Solok Selatan,Perubahan Inventori,2017,0.51
1403,Indragiri Hilir,Pembentukan Modal Tetap Bruto,2018,14826.33
8272,Kota Tidore Kepulauan,Perubahan Inventori,2016,20.76
6108,Kapuas Hulu,Pengeluaran Konsumsi Pemerintah,2018,1625.85
1302,Pesisir Selatan,Net Ekspor,2018,246.81
6213,Murung Raya,Pembentukan Modal Tetap Bruto,2023,3775.6
9601,Mimika,Perubahan Inventori,2018,2083.43
7306,Gowa,Pengeluaran Konsumsi Pemerintah,2021,2632.78
1871,Kota Bandar Lampung,Pengeluaran Konsumsi LNPRT,2024,1503.83
6571,Kota Tarakan,Perubahan Inventori,2023,164.64
3513,Probolinggo,Pengeluaran Konsumsi LNPRT,2013,201.99
3571,Kota Kediri,Pengeluaran Konsumsi LNPRT,2021,281.5
7310,Barru,Pengeluaran Konsumsi Rumah Tangga,2012,2100.36
3507,Malang,Pembentukan Modal Tetap Bruto,2021,34122.72
7606,Mamuju Tengah,Net Ekspor,2024,95.16
1306,Padang Pariaman,Perubahan Inventori,2020,1.64
3402,Bantul,PDRB,2013,16138.76
6104,Mempawah,Pengeluaran Konsumsi LNPRT,2012,18.48
3319,Kudus,Pengeluaran Konsumsi LNPRT,2019,350.91
7202,Banggai,Pengeluaran Konsumsi Pemerintah,2010,1030.89
8107,Seram Bagian Timur,Pembentukan Modal Tetap Bruto,2013,568.32
8203,Kepulauan Sula,Perubahan Inventori,2019,10.82
3329,Brebes,Pengeluaran Konsumsi LNPRT,2024,1008.94
3375,Kota Pekalongan,Perubahan Inventori,2019,25.88
9111,Manokwari Selatan,Net Ekspor,2015,-120.63
1703,Bengkulu Utara,Net Ekspor,2021,-1209.37
3604,Serang,PDRB,2016,60870.17
9419,Sarmi,Perubahan Inventori,2014,-4.95
6504,Nunukan,Pengeluaran Konsumsi Rumah Tangga,2010,1769.14
5205,Dompu,PDRB,2016,5554.27
7206,Toli-Toli,Pembentukan Modal Tetap Bruto,2022,3294.13
5304,Timor Tengah Selatan,Pengeluaran Konsumsi Pemerintah,2013,1076.2
1506,Tanjung Jabung Timur,Perubahan Inventori,2016,369.36
9112,Pegunungan Arfak,Net Ekspor,2024,-115.05
1608,Ogan Komering Ulu Selatan,Pengeluaran Konsumsi Pemerintah,2013,685.02
7211,Banggai Laut,Net Ekspor,2021,-319.21
6211,Gunung Mas,Pembentukan Modal Tetap Bruto,2022,3659.13
1607,Banyu Asin,Pengeluaran Konsumsi Rumah Tangga,2019,19462.1
3519,Madiun,Net Ekspor,2012,-1936.09
7316,Enrekang,Pengeluaran Konsumsi Rumah Tangga,2024,6315.62
1609,Ogan Komering Ulu Timur,Perubahan Inventori,2011,34.39
5301,Sumba Barat,Pengeluaran Konsumsi LNPRT,2023,93.97
6204,Barito Selatan,Pengeluaran Konsumsi Rumah Tangga,2021,3275.44
3326,Pekalongan,Pembentukan Modal Tetap Bruto,2019,5621.64
5303,Kupang,PDRB,2019,7602.12
1112,Aceh Barat Daya,PDRB,2017,3394.32
6503,Tana Tidung,Pengeluaran Konsumsi Pemerintah,2024,1020.5
7102,Minahasa,Pembentukan Modal Tetap Bruto,2011,2995.18
1224,Nias Utara,Pembentukan Modal Tetap Bruto,2012,450.79
5207,Sumbawa Barat,PDRB,2017,23938.41
7371,Kota Makasar,Pengeluaran Konsumsi Pemerintah,2015,12327.89
1373,Kota Sawah Lunto,Perubahan Inventori,2018,18.94
6503,Tana Tidung,Perubahan Inventori,2019,33.47
8107,Seram Bagian Timur,Net Ekspor,2020,-1324.7
1102,Aceh Singkil,Net Ekspor,2013,-607.89
1110,Bireuen,Pengeluaran Konsumsi Pemerintah,2010,820.03
1112,Aceh Barat Daya,Pengeluaran Konsumsi LNPRT,2015,46.14
9426,Waropen,Pengeluaran Konsumsi LNPRT,2023,53.06
7211,Banggai Laut,Perubahan Inventori,2024,241.11
6271,Kota Palangka Raya,Net Ekspor,2014,-3313.43
5321,Malaka,PDRB,2016,2180.76
3305,Kebumen,Perubahan Inventori,2022,721.89
1302,Pesisir Selatan,Pengeluaran Konsumsi Pemerintah,2012,1008.49
1705,Seluma,Pengeluaran Konsumsi LNPRT,2024,102.93
9703,Lanny Jaya,Perubahan Inventori,2013,2.33
3325,Batang,Pembentukan Modal Tetap Bruto,2018,8578.18
7311,Bone,PDRB,2016,26254.4
1206,Toba Samosir,Pengeluaran Konsumsi LNPRT,2014,82.03
9602,Dogiyai,Pengeluaran Konsumsi Pemerintah,2017,424.19
1102,Aceh Singkil,Pengeluaran Konsumsi Pemerintah,2019,889.06
7410,Konawe Utara,Pengeluaran Konsumsi LNPRT,2019,54.56
3374,Kota Semarang,Perubahan Inventori,2011,2865.85
7208,Parigi Moutong,Net Ekspor,2011,-2759.77
1811,Mesuji,Perubahan Inventori,2016,4.87
1601,Ogan Komering Ulu,Net Ekspor,2012,-2037.65
9503,Mappi,Perubahan Inventori,2024,-36.85
6212,Barito Timur,Pembentukan Modal Tetap Bruto,2023,3543.45
2103,Natuna,Pengeluaran Konsumsi LNPRT,2021,12.82
1113,Gayo Lues,Net Ekspor,2022,-698.99
8172,Kota Tual,PDRB,2020,2491.34
3373,Kota Salatiga,Net Ekspor,2020,-3066.87
8207,Pulau Morotai,Pengeluaran Konsumsi Pemerintah,2020,347.5
3502,Ponorogo,Pengeluaran Konsumsi LNPRT,2020,494.71
1105,Aceh Timur,PDRB,2019,10280.8
5317,Sumba Barat Daya,Perubahan Inventori,2020,20.91
3672,Kota Cilegon,Perubahan Inventori,2020,3.3
6103,Landak,Pengeluaran Konsumsi Pemerintah,2024,2163.15
5203,Lombok Timur,Pengeluaran Konsumsi LNPRT,2021,639.79
3376,Kota Tegal,Perubahan Inventori,2016,43.79
1673,Kota Pagar Alam,Pengeluaran Konsumsi Rumah Tangga,2015,1577.57
1216,Pakpak Bharat,Net Ekspor,2015,-161.19
1108,Aceh Besar,Pembentukan Modal Tetap Bruto,2021,5062.0
5304,Timor Tengah Selatan,Perubahan Inventori,2018,68.16
9101,Fakfak,Pengeluaran Konsumsi Pemerintah,2010,904.04
8107,Seram Bagian Timur,Pengeluaran Konsumsi Rumah Tangga,2024,2189.31
8172,Kota Tual,Net Ekspor,2012,-534.83
3276,Kota Depok,Pembentukan Modal Tetap Bruto,2017,30270.44
5315,Manggarai Barat,Pengeluaran Konsumsi Rumah Tangga,2013,1771.4
8106,Seram Bagian Barat,Perubahan Inventori,2018,31.88
7306,Gowa,Pengeluaran Konsumsi LNPRT,2016,214.63
6371,Kota Banjarmasin,Pembentukan Modal Tetap Bruto,2016,7229.49
1408,Bengkalis,Net Ekspor,2017,82161.14
1705,Seluma,Pengeluaran Konsumsi Pemerintah,2010,334.04
5313,Manggarai,Pembentukan Modal Tetap Bruto,2020,2014.01
1103,Aceh Selatan,Pengeluaran Konsumsi Rumah Tangga,2023,4252.53
7205,Donggala,PDRB,2010,5305.18
3209,Cirebon,Net Ekspor,2021,-13988.8
3510,Banyuwangi,Pengeluaran Konsumsi Pemerintah,2019,6280.06
7502,Gorontalo,Pengeluaran Konsumsi Rumah Tangga,2011,3498.78
6502,Bulungan,Perubahan Inventori,2015,53.68
3517,Jombang,Net Ekspor,2023,-8233.15
7503,Pohuwato,Pengeluaran Konsumsi Pemerintah,2019,1042.74
6172,Kota Singkawang,Pembentukan Modal Tetap Bruto,2016,3155.44
9608,Puncak Jaya,Net Ekspor,2017,-971.75
1118,Pidie Jaya,Pembentukan Modal Tetap Bruto,2012,812.92
8108,Maluku Barat Daya,PDRB,2020,1670.54
6504,Nunukan,Perubahan Inventori,2013,83.31
9204,Maybrat,Pengeluaran Konsumsi LNPRT,2019,23.31
5203,Lombok Timur,Pengeluaran Konsumsi LNPRT,2011,253.54
1508,Tebo,PDRB,2020,14737.98
3302,Banyumas,Pembentukan Modal Tetap Bruto,2012,11104.23
1274,Kota Tebing Tinggi,Net Ekspor,2022,-1654.78
2171,Kota Batam,Net Ekspor,2023,25194.48
6502,Bulungan,Pengeluaran Konsumsi Pemerintah,2015,2039.65
3321,Demak,Pembentukan Modal Tetap Bruto,2016,5298.71
1607,Banyu Asin,PDRB,2018,26542.71
3505,Blitar,Pengeluaran Konsumsi LNPRT,2014,545.41
6210,Pulang Pisau,Pembentukan Modal Tetap Bruto,2017,2225.41
6504,Nunukan,Pengeluaran Konsumsi Rumah Tangga,2022,4548.12
9204,Maybrat,PDRB,2012,346.21
1708,Kepahiang,Perubahan Inventori,2018,40.29
5206,Bima,Net Ekspor,2013,-2883.63
5316,Sumba Tengah,PDRB,2016,917.16
1109,Pidie,Net Ekspor,2012,-2350.91
6471,Kota Balikpapan,PDRB,2015,74346.44
7111,Bolaang Mongondow Timur,PDRB,2016,2207.98
6207,Lamandau,Pembentukan Modal Tetap Bruto,2016,1908.2
7505,Gorontalo Utara,Pengeluaran Konsumsi LNPRT,2021,54.91
3571,Kota Kediri,Perubahan Inventori,2023,2793.57
1701,Bengkulu Selatan,Perubahan Inventori,2019,66.72
8171,Kota Ambon,Perubahan Inventori,2012,65.94
3206,Tasikmalaya,Net Ekspor,2020,-6009.1
3207,Ciamis,Pengeluaran Konsumsi Pemerintah,2016,2388.01
1375,Kota Bukittinggi,Perubahan Inventori,2021,10.25
3404,Sleman,Pengeluaran Konsumsi Rumah Tangga,2016,24592.18
3203,Cianjur,Pengeluaran Konsumsi Pemerintah,2013,2197.85
3502,Ponorogo,Net Ekspor,2012,-2148.61
9704,Tolikara,Perubahan Inventori,2023,3.15
1674,Kota Lubuklinggau,PDRB,2014,4192.4
1608,Ogan Komering Ulu Selatan,PDRB,2020,8971.73
3521,Ngawi,Net Ekspor,2023,-1602.57
9403,Jayapura,Pengeluaran Konsumsi Pemerintah,2022,3378.37
9606,Intan Jaya,Pengeluaran Konsumsi Pemerintah,2024,532.68
9703,Lanny Jaya,Perubahan Inventori,2020,-0.21
5108,Buleleng,Pengeluaran Konsumsi LNPRT,2022,716.55
7306,Gowa,PDRB,2013,10713.9
8271,Kota Ternate,Pembentukan Modal Tetap Bruto,2020,1758.82
3578,Kota Surabaya,Pembentukan Modal Tetap Bruto,2021,160984.28
2105,Kepulauan Anambas,Pembentukan Modal Tetap Bruto,2011,1542.0
9608,Puncak Jaya,Pengeluaran Konsumsi Pemerintah,2011,334.62
7311,Bone,Pembentukan Modal Tetap Bruto,2017,9753.92
6111,Kayong Utara,Net Ekspor,2024,-323.49
7501,Boalemo,Pengeluaran Konsumsi LNPRT,2023,37.37
7605,Mamuju Utara,Pengeluaran Konsumsi Pemerintah,2022,766.8
6207,Lamandau,PDRB,2018,5005.08
1271,Kota Sibolga,Pengeluaran Konsumsi Pemerintah,2018,662.5
7415,Buton Selatan,Pengeluaran Konsumsi Rumah Tangga,2023,2072.51
6171,Kota Pontianak,Pengeluaran Konsumsi Rumah Tangga,2016,15188.0
9705,Mamberamo Tengah,Pengeluaran Konsumsi Pemerintah,2017,391.17
3329,Brebes,Pengeluaran Konsumsi LNPRT,2014,399.43
3516,Mojokerto,Pengeluaran Konsumsi LNPRT,2010,359.24
1216,Pakpak Bharat,Pembentukan Modal Tetap Bruto,2012,181.62
1376,Kota Payakumbuh,Net Ekspor,2023,1797.11
6311,Balangan,Pengeluaran Konsumsi Rumah Tangga,2012,1405.59
7414,Buton Tengah,Pengeluaran Konsumsi LNPRT,2020,27.55
9201,Raja Ampat,PDRB,2012,1954.96
3525,Gresik,Pengeluaran Konsumsi Rumah Tangga,2023,107271.84
7202,Banggai,PDRB,2013,9942.07
9104,Teluk Bintuni,Net Ekspor,2011,17934.24
1310,Solok Selatan,Pengeluaran Konsumsi Pemerintah,2014,490.56
1404,Pelalawan,Pengeluaran Konsumsi Pemerintah,2021,1278.5
9706,Yalimo,Pembentukan Modal Tetap Bruto,2010,204.5
3403,Gunung Kidul,Pengeluaran Konsumsi Pemerintah,2021,3207.74
7372,Kota Parepare,Pengeluaran Konsumsi Rumah Tangga,2015,2708.05
7313,Wajo,Perubahan Inventori,2011,173.65
9203,Sorong Selatan,Pengeluaran Konsumsi Pemerintah,2019,982.69
1409,Rokan Hilir,Pembentukan Modal Tetap Bruto,2022,9722.67
7472,Kota Baubau,PDRB,2017,7507.92
1606,Musi Banyuasin,Pengeluaran Konsumsi Rumah Tangga,2016,38169.09
7173,Kota Tomohon,Pengeluaran Konsumsi Pemerintah,2010,407.56
1205,Tapanuli Utara,PDRB,2018,7296.78
5320,Sabu Raijua,Pengeluaran Konsumsi Pemerintah,2011,133.15
1404,Pelalawan,PDRB,2013,31018.73
1207,Labuhan Batu,Pembentukan Modal Tetap Bruto,2015,5987.95
1105,Aceh Timur,PDRB,2024,14935.34
7209,Tojo Una-Una,Pengeluaran Konsumsi Pemerintah,2011,484.05
5202,Lombok Tengah,Pengeluaran Konsumsi LNPRT,2017,174.61
3315,Grobogan,Pengeluaran Konsumsi Pemerintah,2015,2125.5
6204,Barito Selatan,Pembentukan Modal Tetap Bruto,2018,2919.13
1307,Agam,Net Ekspor,2021,1514.82
8106,Seram Bagian Barat,Pembentukan Modal Tetap Bruto,2017,1215.94
5371,Kota Kupang,Pengeluaran Konsumsi LNPRT,2023,1217.72
1212,Deli Serdang,Pengeluaran Konsumsi Pemerintah,2024,5011.76
7326,Toraja Utara,Pembentukan Modal Tetap Bruto,2023,4244.52
7402,Muna,Net Ekspor,2022,-1428.7
5316,Sumba Tengah,Pengeluaran Konsumsi Rumah Tangga,2018,833.53
1117,Bener Meriah,Pengeluaran Konsumsi LNPRT,2020,101.48
1809,Pesawaran,Perubahan Inventori,2021,-245.34
9409,Biak Numfor,Pembentukan Modal Tetap Bruto,2020,933.6
1905,Bangka Selatan,Pengeluaran Konsumsi Rumah Tangga,2021,6406.07
1671,Kota Palembang,Pengeluaran Konsumsi Rumah Tangga,2017,81041.66
9605,Paniai,Pembentukan Modal Tetap Bruto,2010,611.18
3371,Kota Magelang,Pengeluaran Konsumsi LNPRT,2013,65.58
7302,Bulukumba,Pembentukan Modal Tetap Bruto,2023,5445.0
6213,Murung Raya,Pembentukan Modal Tetap Bruto,2012,1571.52
8106,Seram Bagian Barat,Pengeluaran Konsumsi LNPRT,2016,55.24
1311,Dharmasraya,Pengeluaran Konsumsi Pemerintah,2019,987.09
7304,Jeneponto,Pengeluaran Konsumsi LNPRT,2010,59.85
1505,Muaro Jambi,Pengeluaran Konsumsi LNPRT,2015,67.89
3506,Kediri,Net Ekspor,2018,-6537.34
3171,Kota Jakarta Selatan,Perubahan Inventori,2013,1390.27
3217,Bandung Barat,Perubahan Inventori,2018,1813.79
5318,Nagekeo,Pembentukan Modal Tetap Bruto,2016,590.1
6111,Kayong Utara,Pembentukan Modal Tetap Bruto,2015,859.34
9426,Waropen,Pengeluaran Konsumsi LNPRT,2015,24.74
3174,Kota Jakarta Barat,Pembentukan Modal Tetap Bruto,2013,144433.13
1571,Kota Jambi,Pengeluaran Konsumsi LNPRT,2016,331.54
1509,Bungo,Perubahan Inventori,2021,146.77
1225,Nias Barat,Net Ekspor,2017,-649.46
9408,Kepulauan Yapen,Pengeluaran Konsumsi Rumah Tangga,2015,2215.63
1277,Kota Padangsidimpuan,PDRB,2023,7928.95
6404,Kutai Timur,Pengeluaran Konsumsi Pemerintah,2022,2918.66
8202,Halmahera Tengah,Net Ekspor,2022,-9697.0
1175,Kota Subulussalam,PDRB,2023,2559.59
7311,Bone,Pembentukan Modal Tetap Bruto,2013,5693.81
1171,Kota Banda Aceh,Pengeluaran Konsumsi Rumah Tangga,2013,7343.29
7104,Kepulauan Talaud,Pengeluaran Konsumsi Pemerintah,2018,871.18
3314,Sragen,Pengeluaran Konsumsi LNPRT,2021,510.62
9704,Tolikara,Net Ekspor,2023,-1479.68
1107,Aceh Barat,Pengeluaran Konsumsi LNPRT,2013,109.03
6271,Kota Palangka Raya,Pengeluaran Konsumsi Rumah Tangga,2021,8047.32
5302,Sumba Timur,Pembentukan Modal Tetap Bruto,2016,2014.8
7308,Maros,Pengeluaran Konsumsi LNPRT,2011,93.3
1374,Kota Padang Panjang,Net Ekspor,2011,-124.89
1275,Kota Medan,PDRB,2023,303311.88
1506,Tanjung Jabung Timur,Perubahan Inventori,2023,187.21
3505,Blitar,Net Ekspor,2011,-2252.1
8104,Buru,Pengeluaran Konsumsi Pemerintah,2018,1075.84
6401,Paser,Pengeluaran Konsumsi Rumah Tangga,2021,6611.3
3509,Jember,Pengeluaran Konsumsi Pemerintah,2015,3321.97
1303,Solok,Pengeluaran Konsumsi Rumah Tangga,2016,6152.56
1811,Mesuji,Pengeluaran Konsumsi Rumah Tangga,2022,6883.5
8271,Kota Ternate,Pengeluaran Konsumsi Pemerintah,2022,3685.06
1212,Deli Serdang,Pengeluaran Konsumsi Pemerintah,2012,2396.54
3173,Kota Jakarta Pusat,Pengeluaran Konsumsi LNPRT,2012,3040.97
5318,Nagekeo,Pengeluaran Konsumsi Pemerintah,2012,627.93
3276,Kota Depok,Pengeluaran Konsumsi Pemerintah,2011,1333.39
1813,Pesisir Barat,Perubahan Inventori,2015,41.37
6409,Penajam Paser Utara,Net Ekspor,2017,1396.01
3602,Lebak,Pembentukan Modal Tetap Bruto,2014,846.93
7271,Kota Palu,Pembentukan Modal Tetap Bruto,2021,12488.35
3205,Garut,PDRB,2022,66590.62
5271,Kota Mataram,Perubahan Inventori,2024,24.94
3604,Serang,Pengeluaran Konsumsi LNPRT,2015,394.3
1311,Dharmasraya,PDRB,2013,6432.33
8201,Halmahera Barat,PDRB,2022,2543.32
3308,Magelang,Pengeluaran Konsumsi Pemerintah,2011,1408.66
7211,Banggai Laut,Pengeluaran Konsumsi Pemerintah,2024,556.41
7325,Luwu Timur,Perubahan Inventori,2020,-34.15
3501,Pacitan,Net Ekspor,2013,-3146.31
7504,Bone Bolango,Pengeluaran Konsumsi Pemerintah,2019,1205.06
1801,Lampung Barat,Pengeluaran Konsumsi LNPRT,2019,206.14
5206,Bima,Net Ekspor,2022,-3371.36
3310,Klaten,Net Ekspor,2015,-2906.54
1301,Kepulauan Mentawai,Pengeluaran Konsumsi Pemerintah,2010,388.59
6474,Kota Bontang,PDRB,2023,68105.69
7205,Donggala,Net Ekspor,2011,-428.44
3173,Kota Jakarta Pusat,Net Ekspor,2011,42717.52
